"XLK","XLV","XLY","XLF","XLI","XLP","XLU","XLB","XLE"
85.055527,95.294823,119.154015,28.687237,77.947037,58.874275,58.653687,57.096413,51.378548
84.301865,95.083153,117.956978,28.285082,77.096954,58.77953,58.81287,56.7314,50.610794
84.644432,95.968285,118.614372,28.553188,77.396439,59.167988,59.262318,56.85627,51.369823
84.957649,95.968285,118.49662,28.687237,77.415741,59.149048,59.365322,57.144447,51.125542
85.897263,96.603256,119.448364,29.070244,78.352776,59.376423,59.187405,57.730392,52.102688
85.447037,95.929802,119.595558,29.003218,78.053307,59.423794,58.981407,57.615124,52.041607
85.515541,96.141449,119.389496,29.012793,77.956696,59.23431,58.97205,57.269318,52.146309
86.09301,96.228043,119.693665,28.945766,78.449364,59.31958,59.131237,57.701569,52.059059
87.013062,97.122787,120.743523,29.510702,79.14489,59.272205,58.87841,58.50845,53.018757
87.590546,97.055435,120.851448,29.405376,78.932373,59.48064,59.337231,58.056992,52.617428
88.373566,98.104111,121.381287,29.510702,78.89373,59.689083,60.076958,58.306744,53.324112
88.16803,97.998276,121.920929,29.625605,78.816452,59.594337,60.273594,58.393188,53.359009
88.158234,98.132988,122.038658,29.501127,78.487999,59.499588,60.517044,58.316341,53.559677
88.794441,98.517807,122.421326,29.491554,78.700523,59.821724,60.53577,58.518059,53.542225
89.309982,99.215309,122.608376,29.526201,79.062637,60.273537,60.951935,58.802021,54.05582
89.565285,99.611404,122.322884,29.458832,79.713081,60.01564,60.385731,58.966221,54.610825
89.594742,99.485817,122.598526,29.526201,79.392708,60.092049,60.470661,59.033833,54.584404
90.262482,99.418198,124.094833,29.68981,79.577164,60.149364,60.574467,59.294621,54.566776
90.252663,99.447174,124.084991,29.612814,79.509209,60.416821,60.753761,59.072472,54.337727
89.732231,98.850143,123.287621,29.526201,79.140289,60.101608,60.744331,58.888954,54.166252
